
# Generated 200 puzzle(s) in 975.63 seconds | 12.65 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime-jigsaw-windows -r 5076541051 -n 200 -mint 1 -maxt 3 -ed -o ./puzzledata/lime-lvp6-V2.tsv
puzzle-190	lime-jigsaw-windows	AAAAABBBBCAAAABBDDCCCEBBDDDCCCEBEDDDFCCEEEGGDFFFEHEGGGFFFHHEGGGFFHHIIIIGHHHHIIIII	..2....2......3..2.2.....324.......1.......2.....................3.....2.2....2..	.O...O..O...OO..O.O..O..O...O..O..O.OO...O.....O..O..O..O...O.O...OO.O..O.O....O.	{"work": 18, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-64	lime-jigsaw-windows	AAAAABBBCAABBBBCCCAADDBBCCCDDDEEEFFCGDDEEEFFCGDDEEEFFFGGGHHFFIIGGGHHHHIIGHHHIIIII	1.........3.....3....11..3....243....4......2..3.....1.........................3.	...O.O..OO.O...O...O...O..OOO.....O....OOO...OO.....O...O.O.O....O.O..O....O..O.O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-85	lime-jigsaw-windows	AAABBBBBCAAABCBBBCAADCCCCCCAEDDFFFFFEEEDDDFFFEEEEEDDFGHHHHHHDGGHIIIHIGGGHIIIIIGGG	...2.3.......3.2..2..............2.1..................2.3.33.3.1......31.........	....O.O.O..O..O..O.OO.O....O....O.O.OO.O.....O......OO.O.O..O....O.OO......O..OO.	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-91	lime-jigsaw-windows	AAAABCCCCAAAABCCCCABBBBBBBCDDDEEEFFFDDDDEFFFFDDGEEEHFFGGGEIEHHHGIIIIIIIHGGGGIHHHH	........1.3.4...2.12..........................3......31233.....1.........2.3.....	OO.....O...O.OO......OO...O.O...OO...O....OO.O.OO..........O.OO...O..O.OO.O.O....	{"work": 19, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-112	lime-jigsaw-windows	AABBBBCCCAAABBBCCCDDAABBCCEDDAFFFCEEDDAFFFGEEDDHFFFGEEDHHIIGGEEHHHIIIGGGHHHIIIIGG	.213....2...........3...............2...........12........34....3.4.3....2....2..	O...O..O...O.O...OO....OO....OO.O....O.....OO.O...O..O.O.O..O..O...O.O....OO...O.	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-121	lime-jigsaw-windows	AABBBBBBCAAAAABBBCADDACCCCCDDDDDDDCCEEEEEEEEEFFGGGGGGGFFFFFHGGHFIIIHHHHHFIIIIIIHH	...3...1...23.........2................4..4.....2..4.......233.....3........32...	.OO.O....O...O.O........OOO.OOO.........OO.O...O..O.O.OO......O...O.O..OO..O..O..	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-130	lime-jigsaw-windows	AAAAABBCCAAADBBBCCDDADBBBBCEDDDDDFFCEEFFFFFCCEFFGGGGGCEHHHHGIGGEEHHHGIIIEEHHIIIII	............55.3..................3.34.1124...............4..............2..1....	...OO.O....O..O.O.O..OO....OO....O....O....OO.O...O.O.O..O.O....O..O...O..O...O.O	{"work": 19, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-133	lime-jigsaw-windows	ABBBBBBCCAAABBBCCCAADEFFCCCADDEEFFCGADDEEEFFGAHDDEEFFGHHHDDEFGGHHHIIIGGGHHIIIIIIG	............33...3....53..........4........2..4...............2..2.....2..12.....	..O..O..OO.O..O......O...OO...OOO....O....O.OO.OO......O....OO.O...O..O..O..O.O..	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-13	lime-jigsaw-windows	AAAAABBCCAADBBBCCCADDDBBCCCADDEBBEFCDDEEEEEFFGDEHHEFFIGGGHHFFFIGGGHHHFIIGGHHIIIII	..2....3223....2..2.........3....4....3......1.3........3....32..................	.O..O.O.....O...OO.OO.....OO....O.O....O.OO...O.O....O....OOO..O.O....O.O.O.O....	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-43	lime-jigsaw-windows	AAABBBCCCADAABCCECADABBBCECDDABFBCEEDDDFFFEEEDGFFFFFHEDGGIIIHHEGGGIIIHHHGGGIIIHHH	...............3..2...43...33.23......3..3....5.....2.......3....2..........3....	..O...OO.O..OO.....O.O...O......OO.OOO.O.......O.O...O.OO....O.....OOO..O....O..O	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,Ecx,Ecx,ECx,ECx"}
puzzle-49	lime-jigsaw-windows	AABBBCCCCAABBBBCCCAAABBDCCDEAAFFDDDDEEGFFFDDDEEGHHFFIIEEGHHFFIIEGGGHHIIIEGGGHHHII	....3........3..3........2.2......3....4....3........2........1.....2..........3.	...O...OO.O.O.O...OO....O......OO..O..O.O..O.....OO.O.OO.O.....O.O...O....O...O.O	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-103	lime-jigsaw-windows	AABBCCCCDABBBCCCDDABBECCDDDABBEEDDFFAAGEEEDFFAAGGEEHHFGGGIIEHHFGGIIIHHHFGIIIIHHFF	...3.......................3..1.........3..3....2....3..344..3...3.....2...3..1..	..O...OO.O..OO....O..O...O..O...OO...O...O..O..O.O..O..O....O.O...OOO...O.O.....O	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-139	lime-jigsaw-windows	AAABBBCCCAAAABCCCCAABBBBBCCDDDDEFFFFGDDDEFFFHGDEEEEEFHGDEIIIEFHGGIIIIIHHGGGGIHHHH	....................3.....2.4.......23.....43............2......3...3...2....222.	....OO.O...O..OO..OO.O.....O......OO..O.O.O...O.O....O..O..O..OO.....OO..O.OO....	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-148	lime-jigsaw-windows	AAABBBCCCADABBBCECDDABBBCEEDAAAFCCCEDDDFFFEEEDGDFFFEHEGGGFIFHHHGGGIIIHHHGGIIIIIHH	....2........32....3........1........21....4...........3......2........3.1..23.3.	.OOO......OOO.....O...O.O.......O.OO.....OO.OOO..O......OO...O.....OO.O.O.....O.O	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-163	lime-jigsaw-windows	AAAABCCCCAAAABCCCCDABBBBBCEDDDBFBEEEDDFFFFFEEDDGFFFHEEDGGIIIHHEGGGGIHHHHGGIIIIIHH	....32.....3.3....1..........33..2......4.....3.......3........2..............3.1	O..O..O.....O.O..O..O...O.O.O..OO...O..O....OO...O..O..O..O..O..OO...O....O..O.O.	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-181	lime-jigsaw-windows	AAAABBBCCAAADBCCCCAADDBBBBCDDDEBEECCDDDEEEFFFGGEEHEFFFGHHHHFFIIGGGGHFIIIGGHHHIIII	...........................3........3.4.1.....5.423......3...........4....11.....	...OO...O..OO....OO....O.O..O....O.O.O.O..O..O.O...O..O.O.O.....O...O.O.....OO.O.	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-184	lime-jigsaw-windows	AAABBBBBBAAABCCCCCADABCCCCEADDBFFFEEDDDFFFEEEDDFFFGEEHDIIIIGHEHIIIIIGHHHGGGGGGHHH	............3................232....35.3..3...3...22..2................1.........	...O.O..O.OO..O.......O..OOOO....O....O.O..O.O.O....O....OO...O.O...OO..O..O..O..	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-187	lime-jigsaw-windows	AAAAAAABBACDADBBBBCCDDDBBBECCCDFFFFECDDDFGGGECFFFFGEEECHHHGGGEEHHHHGIGEIHHIIIIIII	1.2.22...1..44.........2.......2........2.............2......2.3.........2.......	.O.O..O.......O.OO..OOO....O.O....O.O.....O.O..O.OO....O..O...O.O...O.O.O..O..O..	{"work": 20, "mta": 1, "logic_history": "ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-1	lime-jigsaw-windows	AABBBBCCCAABBBBBCCAAADEEFCCAADDEEFFCGDDDEFFFCGDDEEFFHHGGDEEFHHHGGIIIIIHHGGGIIIIHH	.....2...............4.........2.........3.3.....2.34..............4..33...3.2.1.	...O..OO.O..O..O..O.O.O......O..O.O..O....O.OOO...O.......O..OO.O.O.O.....O.O...O	{"work": 21, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-28	lime-jigsaw-windows	AAABBBBBBAAACBBDBDAAECDDDDDAEECDFFDFEEECCCFFFGEECHFFHFGGECHHHHHGGGCIIHIHGGGIIIIII	.322........33........43....1.........................34....3..2.....3...........	O...O.O...OO..O......O...OO....OO..O..OO.O...OO....O....O.O..O..O.....OOO..O..O..	{"work": 21, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-46	lime-jigsaw-windows	ABBBBBCCCAABBBCCCCAAAABDECCFFAADDEEEFFFDDDEEEFFFDDGGEEHHFDIGGGGHHHHIIIGGHHHIIIIIG	......3.....2.....4..2..331.......2....3.3.......5....1...5...................2..	.O...O..OO.....OO..OO.O....OO....O....O.O..O....O.O..O...O.O..OO..O..O....O.O..O.	{"work": 21, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-100	lime-jigsaw-windows	AABBCCCCCAABBBDDCCABBBBDDCCAAAEEEDDDFFAEEEGDDFFFEEEGGGHHFFIIIIGHHFFIIIGGHHHHHIIGG	....2...2............5...3.25..3.11.........245..2...2....................1......	.O...O.O.....O.OO...O.OO.....OO....OOOO.........O.O.O.OO......O...OO.O..O.....O.O	{"work": 21, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-145	lime-jigsaw-windows	ABBBBCCCDAABBBBCDDAAABCCCDDAEEEEECCDAFFEEGGDDAFEEGGGGDFFFGGHHHHFIFGHHIIHFIIIIIIHH	1.2......2...4.....333....2....4....2.....4..2........................3.......23.	....O.O.O.O.O.O...O...O..O.O..O...O....O.O.O..OO...O..O.O.O.........OO.O.OO.....O	{"work": 21, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-172	lime-jigsaw-windows	AAABBBCCCAABBBBBCCAADDBEECCAADFFFECCDDDFFFEEEDDDFFFEEEGGGHHHIIIGGGGHIIIIGGHHHHHII	....2.........3.............5.3..22.233.3.......2.....3...32.......4.............	...O..O.O....O.OO.OOO......O.O..O......O..O.O.O..O..O..O.....OOO..O.O.....O.OO...	{"work": 21, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-175	lime-jigsaw-windows	ABBCCCDDDAABBBCDDDAABBBCCDDAABECCCDFAEEEEEEEFAGHHHEIFFGGHHIIIFFGGGHIIIFFGGGHHHIIF	1...........4....2............1.....3......3.2232...4..2...................33....	..O.O.O...OO.O..........OOOOO...O....O.O....O.....OO.OO..O...O...OOO....O....O.O.	{"work": 21, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-10	lime-jigsaw-windows	AAABBBCCCAABBBBCCCAADBBEECCADDDEEFFCADDDEFFFGHDDEEFFFGHHEEIIFGGHHHIIIIGGHHHIIIGGG	...............4........3......232.....3....31.....4...2.2.1...3........2........	..O.O.O.....O.O.O.O.O..O...OO......O..O.O.O.....O...OOO.....OO..O.O....O.O..OO...	{"work": 22, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-55	lime-jigsaw-windows	AAABBBCCCDAAABCCCEDAABBBCCEDDABFBCEEDDFFFFFEEDDDFFFEEEGGHHHHHIIGGGGHIIIIGGGHHHIII	..12..1................3....2............4........134....3........3.........4....	O...O...OO.O....O..O.O....O....OOO...O....OO...OO....OOO.....O.....OOO....OO.O...	{"work": 22, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-79	lime-jigsaw-windows	AABBCCCCCAAABCBBCCAAABBBBDCEAFFFDDDDEEEFFFDDDEEEEFFFGDHEIIIIGGGHHIIHIGGGHHHHHIIGG	....2....2.3..4....4..3....14...43.1........2...3....................33..........	...O..OO..O..O.O..O.O..O.....O.O..O...O.O.O..OO......O...O.O.O..O...O..OO..O....O	{"work": 22, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-154	lime-jigsaw-windows	AABBBBCCCABBBBCCCCAADDBEFCCADDDEEFFGAADEEEFGGADDEEFFFGHHDEIFFGGHHHHIIIIGHHHIIIIGG	..1.............3............3.....2...6...31........3..........3.......2.......1	O...OO...O.O...O...O.....OO...OO.O....O.O.O....OO...O..O.....OOO....O..O.O.O.O...	{"work": 22, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-178	lime-jigsaw-windows	AABBCCCCCAABBBBCCCAAAABBBDCEEAFFDDDDEEFFFFFDDEEEEFFGDDHEIIIGGGGHHHIIIIGGHHHHHIIGG	.......3..3.3.5....3.4.5.......4......33.34.....33..............................1	.O....O.OO...O.O....O.O.O...O.O.O...O...O..O...O..O.O....O...OOO..O....O.OO..O...	{"work": 22, "mta": 1, "logic_history": "ECx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-199	lime-jigsaw-windows	AABCCCCCDABBDCCCCDAABDDDDDDABBEEEEFFABBBEGGGFAAEEEEGGFHHHHHHGFFHIIIIHGGFHIIIIIGFF	....2.2.......4..1....34..........5......3..2..............3.....33........21....	OO...O.....O.O.O.....O..O.O..O..O..O...O..OO.O..O.O....O..O..O..O..O..O.O.O.....O	{"work": 22, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-7	lime-jigsaw-windows	ABBBBCCCCADBBBCCCCADEBBCFGGADEEFFFGGADDEEEFFGAADDDEEFGAADHIIEFGHHHHIIIFGHHHHIIIIG	.....................2...........4..22.....3..........2.33.3.4..2.......11.....1.	.OO....O.O.O.....O..O..O.O.OO...O.......O.O.O...OO..O..O....O.OO..O..O.....OOO...	{"work": 23, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,Ecx,Ecx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-16	lime-jigsaw-windows	AAABBBBCCAAABBBCCCDAABBCCCEDAFFFCEEEDDDFFFEEEDDDGFFFHEDGGGIIHHEGGGIIIHHHGGIIIIHHH	.3.......2........11.....3.........23.4.4..........3..3...3..2.........3.3.......	O.O....O..O..O.O.....OO.O.....OO..O..O...O..OOO.O..........OO.OO.O..O.....O....OO	{"work": 23, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-19	lime-jigsaw-windows	AAABBBBCCAAAAABBCCDDAEBBBCCDDDEEECCCDDDDEFFFFGGGEEEFFFGGHHHEIFFGGHHIIIIIGGHHHHIII	......3..............2....3...........2.....3........2........2..4........322....	O.O..O........OO.OOOO.........O...OO...OO.O..O....O.O...O.O..O..O.OO.....O....O.O	{"work": 23, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-34	lime-jigsaw-windows	AAAABCCCCAAAABCCCCDDABBBCEEDDDBFBEEEDDFBFBFEEDGFFFFFHEDGGIIIHHEGGIIIIIHHGGGGIHHHH	2.2...................3.........3....1.35........5....1....3......4.3......1.....	.O..O...OO.O..O...OO....O.....OO..O......O.OOO..O.O.....OOO..........OOO.OO...O..	{"work": 23, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-58	lime-jigsaw-windows	AABBBBBBBAACCCCCCBAACCDEEEBAFFCDDEEGAFFDDDEEGAFFDDHEEGIFFFDHHGGIHHHHHHGGIIIIIIIGG	.......22.33........................3.4..2.......353..........2..2......1..2...3.	O.O..O......O...OO.O..OO...O..O...O..O..O.O...OO.....O....OOO..O..O...O...O...O.O	{"work": 23, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-124	lime-jigsaw-windows	AAABBBBBBAAAAAABBBCCCCDDDDDCCECEDDDDCCEEEEEFFGGGGEFEFFGGGGGFFFFHHHIIIIIIHHHHHHIII	....1.2....1.....2...33....1...34...23........3.....3............5.........4.....	O......OOO...O.O....O..OO...O.O....O..O..OO..O....O..O.O.O...O....OO..O..OO.O....	{"work": 23, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-136	lime-jigsaw-windows	AAABBCCCCAAABCCCCCAABBBBBDDAEBFFFDDDEEEFFFDDDEEEFFFGDHEEGGGGGHHIIIIIGHHHIIIIGGHHH	............3........3....3...3....3......2.......233........3....3.6.4...23.....	...O.O..O.OO.....O..O..O.O.O...O..O.O..O...O.OO.O..........OO.O..O.O.O...O..O.O..	{"work": 23, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
