
# Generated 315 puzzle(s) in 230.92 seconds | 12.64 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime-jigsaw-windows -r 1532856301 -n 315 -mint 2 -maxt 2 -sort none -o puzzledata/daily/lime-daily-2026-09-07-sat-lime-jigsaw-windows-t2.tsv
puzzle-12	lime-jigsaw-windows	AAAAAAABBCCADDEABBCCFFDEEBBCCFFDEBBBCCCFDEGGGHHHFDEEGGHHFFDEEGGHHIFDDIGGHHIIIIIII	.......2....3...3........2..3.....3.....4.3.....3..........3......3..3....21...3.	...O..O.OO.O..O.....O..O..O...OO.O..OO.....O..O..OO......OO..O.O.O....O..O....O.O	{"work": 182, "mta": 2, "logic_history": "Mpc,Mamc,Mamc,MalC,ECx,Ecx,ECx,Mpc,ECx,MamC,ECx,ECx,ECx,Ecx,MalC,ECx,MalC,Malc,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-13	lime-jigsaw-windows	AAAABBBCCAAABBCCCCADDDBBBCCADEEEBFFCDDDEEEFFFGDDHEEEFIGGHHHFFFIGGGGHHIIIGGHHHIIII	.11......3...224............................................3.........3..4.3..1..	.....OOO..O.....OOOO.O.....O....OO....OOO.......OO...O.....O.OO.OO...O..O.O.O....	{"work": 109, "mta": 2, "logic_history": "Mpc,Mpc,ECx,Mamc,MalC,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,MalC,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-14	lime-jigsaw-windows	AAAABBBBBAAAAACBBDEEFFFCBBDEFFFFCDDDEFFCCCGGDEEECGGGGDEHHCGGGDDEHHCIIIIIHHHHHIIII	.......2.....4...2....4......34....1..3.........2.....4.........4.22.........1...	..O.O.O..O..O...O....O.O..O.O..O.O.....OO.O..OO.....O..O...O..OO.O..O.....O....OO	{"work": 164, "mta": 2, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,Mamc,MalC,Mamc,MalC,Malc,Ecx,Ecx,ECx,ECx,ECx,ECx,MamC,ECx,MalC,ECx,ECx,ECx,ECx,MamC,ECx,Ecx,ECx,ECx"}
puzzle-15	lime-jigsaw-windows	AAAABBBBBCCCAABBDBECCCAFFDBECCAAFDDDEECFFFGDDEEEFHHGGDIEFFHGGGDIEIIHHGGGIIIIIHHHH	.3.....3.....12..4...43....................3......1..2....4......................	..O...O.OO.O....O......O.OO..OOO.....O....O.OO..O...O.OO.O.........OOO...O..OO...	{"work": 179, "mta": 2, "logic_history": "Ecx,MalC,Mamc,ECx,MalC,MalC,Mamc,MalC,Ecx,ECx,ECx,ECx,Ecx,Mamc,ECx,Mpc,ECx,ECx,ECx,ECx,MalC,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-16	lime-jigsaw-windows	AABBBBBCDAABBBBCCDAACCCCCDDEAAFFFCDDEEAFFFGDDEEHFFFGGDEEHHHHHGGEHHIIIIGGEHIIIIIGG	.....................2......5...22...34........4......2..3..........3.......22...	....OO.O......OO.OOOO......O.O....O....OO.O...O.O....O..O..O.O.O...O.O...O.O....O	{"work": 184, "mta": 2, "logic_history": "Mgcg,Ecx,MalC,Mamc,MalC,Mamc,ECx,ECx,Ecx,Mamc,MalC,Ecx,Ecx,MalC,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,MamC,ECx,ECx,ECx,ECx,ECx"}
puzzle-17	lime-jigsaw-windows	AAAABBBCCDDDAAABCCEDDFFABBCEDDFFABBCEGDDFHHBCEGGIFFHHCEGGIFFHHCEEGIIIHHHEEGGGIIII	...3..........4....2.........2.3.......3311...............3.3.........4..........	..O..O.O..OO.O........O.OO....O.O..OO.O.....OOO.O......O...O.O.....O.O.OO..O..O..	{"work": 113, "mta": 2, "logic_history": "Mpc,Mamc,Ecx,Mpc,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,MalC,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,MalC,ECx,ECx,ECx,ECx"}
puzzle-18	lime-jigsaw-windows	AAAABBBCCAAAABBCCCDDABBBCCCDDDDDBEECDDEEEEEFFGEEHFFFFFGGGHHHIFFGGGHHIIIIGGHHHIIII	.........2......4..3...2...2.2.3.34.1....4............1...........2.3.........2..	.OO...O....O..O..OO......OO.O.O.O.......O.O.O..OOO.......O..OO.O...O..O.OO...O...	{"work": 178, "mta": 2, "logic_history": "Mpc,ECx,Ecx,Ecx,ECx,MalC,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Mpc,ECx,MalC,MamC,Ecx,MalC,MamC,Ecx,MalC,ECx,Mpc,ECx,ECx,ECx,ECx"}
puzzle-19	lime-jigsaw-windows	AABBBBBBBAAABCDEBEAAACCDEEEAFFFCDDEEGGFFCDDEEGGFFCDDDHGGGFCCHHHGIGFCIHHHIIIIIIIHH	....1......2.....3.......3....5...............1...4....4..22.......2.............	.....O.OOOO....O....O...O.O..O.OO......OOO...O...O..O....O..OO.OOO.......O.O....O	{"work": 249, "mta": 2, "logic_history": "Mpc,Mamc,ECx,MalC,Mamc,MalC,MalC,MamC,Mamc,MalC,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,MalC,Mamc,ECx,MalC,Malc,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-20	lime-jigsaw-windows	AAAABBBBBACCCCBBBBAACDCCEEEAFCDCEEEEAFDDDDDEGFFFFHDHEGFFFHHDHGGIIIIHHHHGIIIIIGGGG	..........3.....42........3....4.............4.....2..............3......1.......	.O....O.OO.O...O.....OO..O...O....OOO..O.O....O..O...OOO.....O...O..OO.....OOO...	{"work": 130, "mta": 2, "logic_history": "Ecx,ECx,Mgc,Mpc,MamC,ECx,Mgcg,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,MalC,ECx,ECx,MalC,ECx,Ecx,ECx,ECx"}
puzzle-21	lime-jigsaw-windows	AAABBBCCCAABBDBCCCEAAADBBCFEEEADDBCFEGEEDFFCFEGHDDIFFFEGHHDIIIFGGGHDHHIIGGGHHHIII	...3......................2........1.......222...1............33.............3.1.	..O..O..O...OO...O.O....OO.O..O.O....OO..O.....O....OOO.....OO..O.OO....O...O.O..	{"work": 140, "mta": 2, "logic_history": "Mpc,Ecx,ECx,Mpc,ECx,Ecx,ECx,ECx,ECx,ECx,MamC,ECx,MalC,Malc,ECx,Mamc,ECx,ECx,ECx,MalC,ECx,ECx,ECx"}
puzzle-22	lime-jigsaw-windows	AAABBBBBCAABBCCCCCAABDDDCCCAABDEDDDDFEEEEEEEDFFFFEFGHHIIIFFFGHHIIIIIGGHHIGGGGGHHH	..4........5.........3...........6..3...............4.........3..3...........1...	.O.O....O.O.OO......O..OO..O....O..O.....OOO.OO....O....O.O..O....O...OOO.O.O....	{"work": 119, "mta": 2, "logic_history": "Ecx,Mgc,MalC,MamC,Ecx,MalC,Ecx,ECx,ECx,ECx,ECx,ECx,Mgc,MamC,ECx,ECx,ECx,ECx,ECx"}
puzzle-23	lime-jigsaw-windows	AAABBBBBBAAAAABCBBDDDACCCEEDFFFFCCEEDGGGFCCCEDDGGFFFFEDDGGGHEEEIIGIHHHHHIIIIIIHHH	.1.2.............1....44..............4................3.2.....34......2..1......	..O..O.O....O.OO..O..O..O....O.O...O.O..O..O..O.O....OO.O.....O.....OOO.OO..O....	{"work": 124, "mta": 2, "logic_history": "Ecx,Ecx,Ecx,Mpc,ECx,ECx,ECx,Ecx,ECx,MamC,Ecx,Mpc,MalC,ECx,Malc,ECx,ECx,ECx,ECx,Mgc,ECx,ECx,Ecx,ECx,ECx"}
puzzle-24	lime-jigsaw-windows	ABBCCCCCDABBBCCCDDABBEECDDFABBEDDDFFAAGEEEDFFAAGGGEHHFAGGIEEHHFGGIIIHHHFGIIIIIHHF	12.........3..4...123.........................................2...22...3...2.1...	..O.OO...O..O..O.....O..O.O..O..O..O...O..O.OOO..O.....O...O.O.O.O....O..O..O..O.	{"work": 200, "mta": 2, "logic_history": "Mpc,Mamc,Mamc,Ecx,MalC,Ecx,Mamc,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,MamC,MalC,MamC,ECx,Mgc,MalC,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-25	lime-jigsaw-windows	ABBBCDDDDAAABCDDDDAAABCEEDEAFBBCEEEEAFBBCGGEHFFFFCGGEHFIFFCGHHHIIIICGHHHIIIICGGGH	........2.2......2.2...........5.....................3....3..4..4.3..2.....1...2.	.O....OO...O.O..O....OOO...O..O.O...OO......O....O.OO...OO....O..O..O..OOO....O..	{"work": 175, "mta": 2, "logic_history": "Ecx,Ecx,Mamc,ECx,MalC,Ecx,ECx,Ecx,MalC,ECx,MalC,MamC,MalC,Mpc,MalC,Mpc,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-26	lime-jigsaw-windows	AAABCCCCCADBBBBCCCADDBBBECFADGGBEEEFADGGGGGEFADDDHGGEFAIDHHHEEFIIIHHHHEFIIIIIHFFF	......4.....1....1....4..................3.............23........3.2........122..	O....O.O.O....OO..OO.O........OO.O....O.O..O...OO....O....O..OO.O...OO...OO.....O	{"work": 142, "mta": 2, "logic_history": "Ecx,Ecx,MalC,Mamc,ECx,Mpc,MalC,Malc,Mamc,MalC,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-27	lime-jigsaw-windows	AAABBBBBBAAABCBDEEFAABCDDEEFFACCDDDEFGGGCDDDEFGGGCCHEEFFGGCIHHEFFGICIHHHIIIIIIHHH	..........32.....3...3.2.......4.4......4.43.2...............3......4.........2..	O.....O.OO..OO.....O.....OO...O.O.O...OO.O.....O...O.OOO...O....O..O.O....O.O..O.	{"work": 148, "mta": 2, "logic_history": "Mgcg,ECx,MamC,Malc,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,MamC,ECx,ECx,ECx,Ecx,ECx,MamC,ECx,MalC,MamC,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-28	lime-jigsaw-windows	AAABBBBBBCAAAADBBECAFAGDBEECCFGGDDDECFFGGGDDECFFFGGDEECCHFGIDIECHHFIIIIEHHHHHHIII	1.....4....2.......................2.......3......4..........2..3...3..1.........	.O...O.O.....OO.O.OO......O..OO..O...O..O...OO...O..O...O..OO..O.OO........O..O.O	{"work": 108, "mta": 2, "logic_history": "Mpc,Mgcg,MamC,ECx,MalC,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,Ecx,ECx,MamC,ECx,ECx,ECx,ECx,ECx"}
puzzle-29	lime-jigsaw-windows	AAAAABBBBCCAAABBBDCCAEEBBDDFCCCEDDDDFCCEEEGGDFFFFEGGGDFFHHEEIGGFHHHIIIGGHHHHIIIII	....1.2..1...3.....2..........4..........23.......2........3.......4........23...	O.O....O....O..O.O....OO..O.OO..O.....O.O..O.OO.....O..O.OO.........OO.OO..O..O..	{"work": 122, "mta": 2, "logic_history": "Ecx,ECx,Mamc,Ecx,MalC,Mpc,Ecx,ECx,Ecx,MalC,ECx,Mpc,MalC,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-30	lime-jigsaw-windows	AABBBBBBCAAABBCBCCAADDDCCCCAAEEDFFFCEEEEDFFFFGEEEDFFHHGGGGDDDHHGGIGIIHHHGIIIIIIHH	..........1.4.5..2.....4......3.....33..............33...........3...........1...	.....OO.O..O.O..O....OO.O..OO....O.....O.O..O.O.OO......O....OOO....O.O.OOO......	{"work": 184, "mta": 2, "logic_history": "Mpc,MamC,Malc,Ecx,ECx,ECx,ECx,ECx,ECx,Malc,Mgcg,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,MalC,MamC,MalC,MamC,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-31	lime-jigsaw-windows	AAAAABCCCAAABBBCCCDDABEBBBCDDDEEBFCCDDDEEEFFFGGDHEEFFFGHHHEHIFFGGGHHHIIIGGGHIIIII	..........4...2.3....2..........3.3.......3...3......2.3......1...........24...2.	.OO....O.O..O..O...O...O.O..O..O...O..O..O..OO....OO..O..O...O...OOO........O.O.O	{"work": 77, "mta": 2, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,MalC,ECx,ECx,Ecx,ECx,MalC,Mpc,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-32	lime-jigsaw-windows	AAAAABBBCAADABBBBCADDEBBCCCDDEEEFCCCGDDDEFFFCGGGDEEEFFGGGHHEFFIGHHHHIFIIGHHHIIIII	..2....3.2...........4...2........2.......53.......3..2.3..........1.......1....1	...O..O.O...OO..O.OOO..........OOO....O..O..O....OO.O..O.O....OO.O....O.OO....O..	{"work": 108, "mta": 2, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Mpc,MamC,Ecx,ECx,ECx,Mpc,MalC,ECx,ECx,MamC,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-33	lime-jigsaw-windows	AAAAABBBBAAAABBBBCDDEEEFFBCDDEEFFGCCDEEEFGGGCDDEFFGGCCDHFFGGGCCDHHHHIIIIHHHHIIIII	.......2....3...4....2..............4........2.......1...45.........43.2.........	...O.O..OO.O.....O..O...OO.OO.....O..O.O..O...O..OO.....O..O..O...OO..O.O...O.O..	{"work": 216, "mta": 2, "logic_history": "Ecx,ECx,ECx,Ecx,MamC,ECx,ECx,Ecx,Malc,MamC,MalC,ECx,MamC,ECx,MalC,Mamc,ECx,MalC,MamC,ECx,Malc,ECx,ECx,ECx,MalC,ECx,Ecx,ECx,ECx"}
puzzle-34	lime-jigsaw-windows	AAAABBBBBAAAABBBCBDDAEFFFCCDGEEFFFCCDGGEEEFFCDDGGGEEFCDDGGGEHCCIDIIIHHHHIIIIIHHHH	....1................3.3.....3..4......3.3.....33.2.....3.2...2...............3..	.O...O.O.O.O.....O....O.OO..O.O..O....O.O...OO.....O.OOO.O.......O..O.O....OOO...	{"work": 59, "mta": 2, "logic_history": "Mgc,Mpc,Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-35	lime-jigsaw-windows	AAAABBBBBCACAABBDBCACCADDDBCCCCEEEDDFFFEEEDDDFFEEEGGGGHFFFIGGIGHFHHIIGIGHHHHHIIII	............2....4.1..5......4......3...5..........4.1.3.............3...........	OO......O....OO.O....O...OO.O.OO.....O...OO..O..O.O.....O...O.O..O.O..O.O.O...O..	{"work": 219, "mta": 2, "logic_history": "Mpc,MamC,Malc,ECx,MamC,ECx,MalC,Mamc,ECx,Ecx,ECx,MalC,ECx,ECx,MamC,ECx,ECx,Mamc,ECx,Ecx,ECx,Ecx,ECx,MalC,ECx,MalC,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-36	lime-jigsaw-windows	AAABBBBCCDDAABBBCCDDDAAABCCDDDEEABCCFDEEEEEGCFFHIEEGGGFFHIIIGGGFFHHHIIGGFFHHHHIII	.......3..........3........2..............3..1.3.44.3..4...3..2.4.............1..	..O..OO..O.....OO..O.OO.....O.....OO...OOO....O....O.O..O.O..O.O.O..O...O..O....O	{"work": 129, "mta": 2, "logic_history": "Mgc,Mamc,MamC,MalC,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,Mpc,ECx,ECx,ECx,ECx,MamC,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-37	lime-jigsaw-windows	AAAABBBBBACCABBBDBACCCDDDDDACCCCDDEDAEEEEEEEFGEGGHHHHFGGGGGHHHFIGIIIFHHFIIIIIFFFF	...3.........................2.........1..5..23.............3..2....23.3......1..	..O.O...O.OO...O..O..OO....O....OO...O...O.O...O...O.OO....O.O..O.OO.......O...OO	{"work": 212, "mta": 2, "logic_history": "Mgc,Mamc,MamC,Ecx,MalC,Mpc,ECx,Ecx,Mamc,ECx,MalC,Ecx,ECx,MamC,ECx,MamC,ECx,MalC,ECx,ECx,ECx,MamC,ECx,ECx,ECx,ECx,ECx"}
puzzle-38	lime-jigsaw-windows	AABBBBBBCAABDBBCCCADDDDDCCCAADDDCCEFAEEEEEEEFAEGGHHHFFGGGHHHHHFGGGIIHIFFGIIIIIIFF	...2...1.........212.....4......33.......1.21....................1....4.....1...2	O.O..O....O..O..O......OO.O..OO....OO..O..O...OOO.........OO.O.....O.O.OOO.....O.	{"work": 154, "mta": 2, "logic_history": "Ecx,Mpc,MalC,Mamc,ECx,MalC,Mamc,Ecx,MalC,Mpc,ECx,Mpc,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-39	lime-jigsaw-windows	AAAAABBBBCADDABBBBCAADDEBFFCDDDEEFFFCDDEEEGGFCCCEEGGGFCCHEGGIIFHHHHIGGIFHHHHIIIII	...1.1.3...4.........4...............3.2....4.......3...3.3......3...............	.O....O.O.O.O...O...O.OO.......O..OOO.O....O..O...O..OO..O..O..O..O..O....O.OO...	{"work": 134, "mta": 2, "logic_history": "Ecx,ECx,Mgc,Mgcg,Ecx,ECx,ECx,Ecx,ECx,ECx,Mamc,MalC,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,MamC,ECx,ECx,ECx,Malc,ECx,ECx,Ecx,ECx,ECx"}
puzzle-40	lime-jigsaw-windows	AAAAABBBCDAAAAEBCCDEEEEEBBCDEEEFFFBCDGGFFFBBCDGFFFHHHCDGGHHHHHCDDGHIIIICDGGGIIIII	.3...............14...2....2...3.............1...3.........2.......4........32...	..O.O.O..OO....O...O...O..O.O...O..O..O.O..O....O...OOO.O.O.......O.O.O.O..O..O..	{"work": 112, "mta": 2, "logic_history": "Ecx,ECx,Ecx,Ecx,MalC,Ecx,MamC,Ecx,Ecx,MalC,Malc,MamC,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-41	lime-jigsaw-windows	AAAAAABBBCAADDABBECDDDFFBEECDDDDFBEECGGFFFBBECCGFHHHHECCGFFHHHECGGIHHIIEGGGIIIIII	...........4..213.......3.2..3.....2..2........3........................11.1.3...	..OO....O.O..O...O..O.O..O....O.OO..OO.....O.O....OO..O.OO......O...O..O....O.OO.	{"work": 129, "mta": 2, "logic_history": "Mpc,Ecx,ECx,ECx,Mamc,MamC,ECx,MalC,Ecx,Ecx,ECx,MalC,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Malc,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-42	lime-jigsaw-windows	AABBBBBBCAAADDBBCCAAADDDBCCAEDDDDFFCEEFFFFFCCEFFGGGGCHEEIGGGHHHEEIIGGHHHEIIIIIIHH	12........4..........333...2...................1..........43.........431..3......	..OO....OO...OO....OO.....O..O..O.O.O...O.O......O..OOO..O..O...O.O.O....O....OO.	{"work": 252, "mta": 2, "logic_history": "Ecx,Mpc,Mamc,Mgcg,Mamc,MalC,Mamc,ECx,MalC,Malc,MamC,ECx,MamC,Mamc,ECx,ECx,Ecx,MalC,ECx,Malc,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-43	lime-jigsaw-windows	ABBBBBBBBAABCCCDDDAAACECDDDAAFEECCDDGAFEEECHDGGFFEECHHGGGFEFHHHGGGFFFIHHIIIIIIIIH	....22.......44...2.....3...3....3.3........2.......2..33.3......................	...O..O.O.O.O..O......OO..OO.O....O..O..O..O..O..O.O..O..O.O.....O....OOO.O..O...	{"work": 129, "mta": 2, "logic_history": "Ecx,Ecx,Mamc,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,MamC,ECx,MalC,Ecx,ECx,MalC,ECx,Ecx,ECx,MamC,MalC,ECx,ECx,ECx,ECx,ECx,ECx"}
